Id,SalePrice
1709,284487.4202295821
1710,231356.77739605206
1711,264562.8802680991
1712,259263.61291089357
1713,264036.0259979664
1714,221227.74079208984
1715,198831.9271010455
1716,187233.06938340713
1717,172051.96529495885
1718,139628.07736194826
1719,204163.20005054623
1720,259813.8952025572
1721,172074.69429548847
1722,132939.72644265636
1723,154073.3143201175
1724,217278.02425324827
1725,229353.5317574019
1726,185950.0026234542
1727,175309.5523403942
1728,192123.1121094468
1729,159369.55545428468
1730,167774.57995757446
1731,129990.54896282109
1732,130116.9571114318
1733,127589.79000091941
1734,134215.87905068908
1735,129963.74642840672
1736,122534.36213795854
1737,311014.5373098317
1738,203626.50728175533
1739,290059.454778152
1740,200780.14763177946
1741,173855.2980613727
1742,176815.13146756636
1743,177867.92313602462
1744,274463.4994392706
1745,219383.51287980212
1746,250311.66778778922
1747,206179.7908688462
1748,196671.82762228927
1749,154370.45144382928
1750,143858.1817246013
1751,214486.80754032554
1752,125411.3548513121
1753,153390.21100272975
1754,201441.31402076548
1755,159190.7292180412
1756,126299.33315624611
1757,123680.47546249998
1758,149884.59243417816
1759,171287.66814773204
1760,151420.551983613
1761,148886.1270170419
1762,172888.07746419086
1763,171653.8794237656
1764,123584.95241454363
1765,188291.48727080598
1766,172367.21781692663
1767,193373.95980210623
1768,143729.92438028826
1769,170295.08845016427
1770,140758.9805334159
1771,141157.04762317
1772,140628.69848458207
1773,139154.6644573716
1774,150914.58989592004
1775,134501.45079289388
1776,125420.96551654491
1777,118801.89388474035
1778,134575.7401057455
1779,128486.4653426253
1780,177165.10109036986
1781,137134.19527789738
1782,114832.06869329282
1783,127766.04007371984
1784,105375.66834271813
1785,126496.94045718895
1786,167978.88182986324
1787,178988.75364439574
1788,83527.89442759837
1789,107489.05789991241
1790,105177.95550545369
1791,177226.4880518983
1792,146161.56509429865
1793,144870.03504325793
1794,137359.4484571217
1795,136970.10603594728
1796,129544.847041057
1797,119317.75987972168
1798,129073.80464457467
1799,119035.1296031988
1800,129147.60838689482
1801,130716.87319125647
1802,159241.65721586283
1803,160476.93684500002
1804,133780.23341080747
1805,130626.20906289718
1806,118600.85563291429
1807,158794.72023617628
1808,118460.64364511774
1809,135869.8416211422
1810,152281.78135226932
1811,127640.92619281494
1812,124729.33499842406
1813,120136.21601383633
1814,110753.40516825128
1815,87816.16108723909
1816,114400.83866661278
1817,149667.8759138532
1818,149132.9757684902
1819,118627.82376200888
1820,105252.72990043358
1821,132243.50209452084
1822,166883.44678692843
1823,84575.35712671047
1824,143004.17133658798
1825,141331.5314802351
1826,113947.6977521405
1827,116879.95065379202
1828,142316.9407404492
1829,127073.19541152522
1830,157667.254986841
1831,168802.30784591328
1832,131751.45715854582
1833,153031.69794408555
1834,138618.14398835425
1835,174848.6357853648
1836,141037.08901422864
1837,110698.48659854937
1838,130105.46779391715
1839,99589.57340649843
1840,148152.55156296166
1841,138924.55309865103
1842,103880.35132430625
1843,140504.52548998117
1844,134529.3290067563
1845,150235.69288803008
1846,149767.89363271027
1847,155802.56240056243
1848,83568.73637966858
1849,132441.16980558992
1850,133423.83525296673
1851,151455.03096586594
1852,133014.32868860482
1853,143460.19844787018
1854,171391.38818311263
1855,158460.98011781918
1856,217351.1852022346
1857,182542.56231122906
1858,148043.2683783695
1859,143947.43111877568
1860,147184.17511253917
1861,143633.40269913824
1862,266842.0549036272
1863,262562.0450301232
1864,262562.0450301232
1865,327526.7863002193
1866,328627.3775879846
1867,247787.75262559231
1868,286596.4155144296
1869,195238.96884776215
1870,253125.54679058524
1871,263932.4045823237
1872,177488.14699962654
1873,222889.5845303458
1874,137862.95474227687
1875,207144.9953666571
1876,182615.45288001766
1877,213003.38203335073
1878,218838.9720967627
1879,127247.75947468667
1880,133173.22213325146
1881,241795.0704857932
1882,260769.71815058653
1883,200844.8745833223
1884,209598.94486472246
1885,258514.8738785012
1886,289432.3632721563
1887,206514.41230418344
1888,284464.8466467837
1889,169773.4807832506
1890,133935.2192792726
1891,140212.27460962464
1892,116392.75740202027
1893,135993.5328430799
1894,136393.9836703435
1895,152181.3586915876
1896,123048.59226338087
1897,124442.92883193158
1898,120057.4972290026
1899,142009.77525474053
1900,136534.30508833422
1901,162993.52177802892
1902,141068.97328622002
1903,207449.3350797353
1904,137984.57468558472
1905,178782.90552521215
1906,151872.62867753147
1907,193038.42019640154
1908,128793.6694153236
1909,137292.9385624642
1910,134692.6990510185
1911,187393.52649251986
1912,252840.5586203747
1913,161182.50683368032
1914,85422.93152412232
1915,297198.6729829865
1916,92011.09268532116
1917,267172.2212346929
1918,131128.4774279735
1919,150052.63803158578
1920,170124.58474992416
1921,397452.52164655377
1922,332918.584487048
1923,190838.98405626617
1924,219872.40121743665
1925,225574.57530989774
1926,379120.1856217934
1927,132763.5448450126
1928,160604.1351649917
1929,123919.9344618289
1930,141057.36821523175
1931,137883.06256285432
1932,134722.52877464835
1933,171945.7927768713
1934,179634.5964026866
1935,174486.54967795042
1936,181187.59107732147
1937,178075.1066588529
1938,178846.33956049467
1939,248049.37458461028
1940,212089.7155085627
1941,177196.28438686513
1942,187295.19688577252
1943,215247.6069388334
1944,317928.87201082247
1945,369311.56099190813
1946,172772.84395252308
1947,294176.3174837111
1948,174921.6309996372
1949,241318.29608790865
1950,184331.8585174073
1951,254655.9050534423
1952,230316.73754157108
1953,159633.23238744246
1954,198066.4198768811
1955,127459.49987902112
1956,273211.31553464854
1957,169032.2599676369
1958,307555.54400055076
1959,149300.92812524852
1960,118116.5733602044
1961,126639.03160009842
1962,112257.33094516871
1963,116444.37769099182
1964,117160.66114522799
1965,160331.23971025812
1966,159735.1397196901
1967,288673.74126131664
1968,393515.0619025136
1969,378514.0668970201
1970,401218.49833117984
1971,382410.4132029777
1972,343402.53294325457
1973,278122.134912963
1974,307639.73973649135
1975,414747.2339300063
1976,279638.3741888071
1977,349361.41403529485
1978,329971.962796049
1979,337681.65631856176
1980,198152.92709716578
1981,333790.81949990627
1982,220720.13056687976
1983,217302.2063137595
1984,185972.75352216593
1985,219719.80581715333
1986,225590.50009546085
1987,189391.5427038302
1988,181480.11592026823
1989,195105.78016722528
1990,222620.27684196192
1991,200864.2105118718
1992,207008.68323194375
1993,182430.0967293705
1994,237225.1617495043
1995,184441.0180269314
1996,261533.42207564748
1997,321417.79877031135
1998,331598.32239942596
1999,247673.01138262465
2000,297260.53518963215
2001,268402.44260931434
2002,239566.30726492204
2003,260002.9238775524
2004,267113.8415116088
2005,228762.8139574194
2006,219899.862282229
2007,255755.3613048547
2008,192441.8570143112
2009,185176.32064066865
2010,198241.8347521134
2011,145004.86080381263
2012,187139.31650453823
2013,184617.46781587493
2014,187263.57055120586
2015,198241.8347521134
2016,187578.48764658356
2017,200832.7142041943
2018,128507.26873500166
2019,126267.59326220764
2020,115611.59113798823
2021,121353.4477646292
2022,176418.03055821647
2023,159869.17617724198
2024,221918.80059993686
2025,323714.3643272285
2026,189083.2630036112
2027,153449.98805032685
2028,170822.72779109367
2029,173281.2531075085
2030,263986.3448562143
2031,233007.8631212358
2032,250811.36483341237
2033,258678.2658581896
2034,170449.43865191893
2035,195906.3003005307
2036,202466.73681838403
2037,206443.4735431809
2038,272977.1924326424
2039,211820.962895767
2040,344117.1811495168
2041,252542.39030396237
2042,200469.4073957939
2043,168784.81974143165
2044,169202.92233784715
2045,218268.36083936392
2046,144999.5004679135
2047,151990.1353869331
2048,132090.76761614298
2049,146291.3752832462
2050,179314.7264891776
2051,116614.32947017718
2052,139687.73341089542
2053,135606.37813875795
2054,100217.45666182341
2055,172970.71168132493
2056,132818.16805473928
2057,132194.5862317256
2058,211050.24850865375
2059,139298.48153904473
2060,159363.82253422696
2061,177993.04949033086
2062,138125.2677019556
2063,118786.97419404954
2064,140002.8681181043
2065,121448.80480956826
2066,176943.34820237034
2067,144807.1544672055
2068,150146.30970928178
2069,95346.11897183023
2070,116961.66244315208
2071,106266.35858794964
2072,143913.85625433014
2073,136829.6503582881
2074,172499.4512335759
2075,137915.36633776737
2076,129193.25105664079
2077,142695.94906551973
2078,133031.57474509074
2079,133815.23634010932
2080,121862.60436274773
2081,124489.24815716203
2082,137865.261702228
2083,152368.90355043576
2084,122270.80318804082
2085,132062.45277796942
2086,126797.30391881001
2087,121984.51128611942
2088,109368.446251939
2089,108928.29142716162
2090,138830.36618856367
2091,128127.12699223377
2092,146132.48949440286
2093,139131.22219865466
2094,145807.09576543872
2095,154614.08883777945
2096,98533.35184689058
2097,108446.45351282171
2098,148782.67033042514
2099,89851.46316425363
2100,129236.32245133142
2101,141173.19235642054
2102,146922.3446194738
2103,112287.32203460045
2104,144604.74342886277
2105,137162.05001188474
2106,98555.64458022414
2107,216001.81270407868
2108,125313.27170036142
2109,123437.08669468116
2110,139256.92895655212
2111,159507.9864633094
2112,142915.85741432177
2113,114380.97741865469
2114,113343.08200799247
2115,153841.25313650016
2116,123691.24411305811
2117,146299.0150575217
2118,125758.05264538665
2119,116982.65238295116
2120,117552.56994578584
2121,103215.97577911918
2122,110516.63930558873
2123,98682.54121106079
2124,189647.56602658186
2125,149869.95869719272
2126,164391.37020591926
2127,153310.4741166826
2128,141199.19735382314
2129,122897.88453571072
2130,144614.86698442555
2131,170269.15798094828
2132,124116.60659728013
2133,130209.55438283658
2134,128698.70340158154
2135,116265.17724727927
2136,101901.078595172
2137,125335.44812654403
2138,136768.9132653967
2139,148466.9096289934
2140,129348.59839565057
2141,134529.3290067563
2142,132148.00725529724
2143,142003.73310050712
2144,132919.89843642522
2145,127531.41669071295
2146,148447.03211246955
2147,163161.01851295572
2148,127546.34572940141
2149,143242.841609547
2150,208781.37833228713
2151,137680.8383841324
2152,162539.84895965966
2153,162339.5971867812
2154,108772.34229961739
2155,130450.95591156538
2156,224112.8490522539
2157,233607.2194476978
2158,235744.855627439
2159,220429.79730063447
2160,176026.46154553856
2161,252974.81121885142
2162,393622.15290114126
2163,334094.4172445653
2164,264376.9546272543
2165,175897.8148050462
2166,141107.93678496854
2167,204095.6880394973
2168,194115.94070582863
2169,195764.63870868308
2170,208101.15067761438
2171,139554.28872855485
2172,142166.9224011274
2173,158928.24550071545
2174,239408.53504018654
2175,294671.8061800881
2176,320961.88539221045
2177,248032.58809503913
2178,225872.34376157194
2179,141589.7659757992
2180,223950.80431706674
2181,203027.550123286
2182,230284.8887465241
2183,197349.538141171
2184,135680.53563650968
2185,127485.27140032117
2186,144096.38660572944
2187,147533.48801576436
2188,149150.55384802274
2189,185114.80696002187
2190,102314.11646565553
2191,103774.965946552
2192,101482.98234628497
2193,108324.98690202183
2194,111576.42908460916
2195,119660.79205533439
2196,120333.56550038657
2197,111307.83978921938
2198,170313.04381076669
2199,164183.98163247682
2200,127974.35549531055
2201,127572.90909430022
2202,188631.41711539798
2203,166134.1867143738
2204,165494.73089873185
2205,120035.45627334133
2206,133455.7154616268
2207,221261.63789834184
2208,210419.79768145617
2209,190815.51181475626
2210,131353.55624309773
2211,116903.45619604662
2212,115370.72758801121
2213,115463.57494784996
2214,149376.13372117115
2215,112303.06496178993
2216,148047.16596026576
2217,96955.90970298013
2218,92891.3645475815
2219,86032.34246263735
2220,99013.12628172117
2221,297251.7860545923
2222,243628.37205172813
2223,282731.97161198844
2224,218435.10651254893
2225,149370.3525517999
2226,183935.56560345425
2227,203688.93691891409
2228,288586.3992942351
2229,236299.09414349482
2230,159696.66137571595
2231,217490.71148329714
2232,183546.00898400534
2233,172257.58918953507
2234,240216.35901550305
2235,206242.19626100105
2236,271748.390556948
2237,348729.4605919469
2238,203559.7839111087
2239,131076.01729085261
2240,162636.29212395757
2241,151425.20365118966
2242,136809.22620410807
2243,139976.73644535642
2244,105683.86196113474
2245,112724.2348413833
2246,137644.25395631525
2247,113923.90185440428
2248,123849.64665653762
2249,123754.37009149886
2250,132944.08033193857
2251,142473.10718345008
2252,176680.9122624402
2253,154599.55042170026
2254,175919.38206423298
2255,181301.6441153631
2256,192425.9930837035
2257,190469.8332573002
2258,177870.79239606074
2259,175501.85843409903
2260,151912.5418560207
2261,206659.18357885617
2262,221011.22493512812
2263,322623.36310403736
2264,416654.75866494206
2265,170195.08045670876
2266,274269.14315696666
2267,335339.6699768116
2268,358284.576982041
2269,159413.1587056606
2270,184716.34955122817
2271,223905.56004148553
2272,201592.45755212504
2273,157912.3843112611
2274,160905.78416218687
2275,161080.9759330069
2276,176535.91081278317
2277,179638.35267199145
2278,153667.79210698357
2279,124501.7550765819
2280,116349.957349293
2281,176643.69542384145
2282,179458.37032410712
2283,112029.60253714002
2284,117803.48901301745
2285,152586.72004275635
2286,128358.09720836827
2287,335683.29197471606
2288,275935.53061505855
2289,338201.01591226086
2290,396406.8874079428
2291,319082.97803280194
2292,386222.6290756352
2293,421231.71830918995
2294,372631.3286440357
2295,418432.78993590514
2296,265200.2590170272
2297,298025.8205370885
2298,333191.9102410668
2299,354621.927705642
2300,315296.61747920496
2301,279087.5505106045
2302,240818.69203023068
2303,251837.20345860708
2304,256559.2783753482
2305,174437.669129238
2306,175522.9841198765
2307,179457.9631951297
2308,240370.07196905944
2309,273865.4691081161
2310,219838.35034655957
2311,198731.62484395315
2312,183118.09797993966
2313,181718.17546654033
2314,184129.57151602648
2315,182171.9846007734
2316,208095.76975327727
2317,171188.43593380778
2318,181237.78311916007
2319,186304.81618354534
2320,193537.40111902036
2321,258076.11890162295
2322,188830.8198034866
2323,177985.45428420044
2324,174858.06154074398
2325,218649.4349797373
2326,174671.30643870318
2327,217831.931279103
2328,221179.8005435308
2329,179191.5669807174
2330,175817.554030305
2331,320758.64313483774
2332,356703.4947359882
2333,302904.06716986507
2334,263969.01804866263
2335,257758.6748896132
2336,306296.16941995005
2337,200381.74626227547
2338,278499.4582471826
2339,240524.5318815344
2340,388546.05551219813
2341,216005.62716118203
2342,237672.97043979028
2343,218530.07663963968
2344,238115.42053833112
2345,254538.52700536107
2346,218203.72188485277
2347,197238.29801588782
2348,225747.92908562065
2349,175303.2007570471
2350,280207.91130564315
2351,249758.1056166123
2352,260953.09278991772
2353,247754.66581994135
2354,133550.04721688555
2355,166349.765213979
2356,151694.42466672356
2357,207901.61472632713
2358,190097.19404093976
2359,124579.14312662695
2360,122043.9699762503
2361,138940.41333301231
2362,258284.41586070528
2363,138847.33424509838
2364,147000.8470956446
2365,218574.4574887237
2366,202283.85701802134
2367,237255.8592031522
2368,200693.0035449228
2369,237451.11496352087
2370,172559.24840635926
2371,175563.76929681652
2372,191050.35763313435
2373,263206.2737146784
2374,276957.82030156755
2375,242634.6351908272
2376,255320.95624968703
2377,309282.8626954316
2378,138668.58166297243
2379,183385.72099012832
2380,141065.0200194718
2381,151840.94470214917
2382,189723.29557131705
2383,208660.00299811095
2384,237619.26443780845
2385,151712.84352279964
2386,137693.4754530864
2387,134067.71376225166
2388,124573.77115826748
2389,133417.2858001116
2390,142187.3612485915
2391,133791.32198695434
2392,121746.058857968
2393,168139.57321340917
2394,146947.92616743516
2395,186208.56980984396
2396,143927.94562876664
2397,190313.5426281267
2398,125839.66098065003
2399,86465.37816797463
2400,82574.6211807788
2401,119620.04807349929
2402,135681.70748836081
2403,142630.92501467603
2404,141749.61915505203
2405,153742.16078854192
2406,127657.32893478304
2407,130470.03242994627
2408,139232.01642098825
2409,138725.542796797
2410,171641.08262996297
2411,125399.16016578587
2412,151957.35077639853
2413,140724.58931957628
2414,131627.5359836854
2415,144317.5924478634
2416,130807.58933593218
2417,130055.91988474743
2418,121134.23745135758
2419,138751.38292726682
2420,126751.18026044869
2421,150090.5717621967
2422,123021.9745221524
2423,139692.72780295368
2424,153176.50600204722
2425,218137.28636385011
2426,135156.6024103947
2427,135617.9383340924
2428,166811.14096616703
2429,122723.27197908523
2430,125541.20537681329
2431,131930.82289991077
2432,130955.52729597816
2433,143295.98993214956
2434,142120.89594617073
2435,145579.73072905786
2436,117316.93933278187
2437,119553.06333040097
2438,124382.99497849829
2439,124471.18101845775
2440,126581.43976865927
2441,117436.25262080811
2442,116510.2266720655
2443,125872.75180631102
2444,126169.6044317983
2445,93053.7998216791
2446,141420.23083150122
2447,212625.8164910911
2448,150682.81355950207
2449,117028.86656983588
2450,161535.00901495555
2451,125991.71597258425
2452,217757.71489674368
2453,109986.83121717781
2454,133941.58814310253
2455,112730.07567185168
2456,135771.45149115106
2457,117695.74683837598
2458,118945.17434078493
2459,118732.25387158076
2460,143120.7758181761
2461,114587.38207507752
2462,134851.64311155165
2463,120678.80952669829
2464,155592.11266155986
2465,129253.33885556001
2466,123879.3013360028
2467,140535.29294373296
2468,104216.41214403475
2469,104414.80913539586
2470,177216.2814122378
2471,191569.6945718525
2472,168181.00608628758
2473,126532.9900478841
2474,125403.63505544186
2475,207081.21040018418
2476,107269.9474631963
2477,127133.16566520698
2478,162863.8032849575
2479,128974.90969127654
2480,140973.4971385218
2481,128003.8964866535
2482,129516.69502910817
2483,121700.06153822015
2484,127647.53301194134
2485,123563.7725634482
2486,150355.85315997794
2487,178962.6168879758
2488,142148.0015997635
2489,146447.43202653507
2490,146025.8107093731
2491,98037.99293201124
2492,175241.45898026024
2493,140349.89935117002
2494,169535.7573577812
2495,110925.89851674724
2496,194401.45275511217
2497,151132.2535339525
2498,124643.55549377801
2499,99232.93412237684
2500,140093.44208153995
2501,137343.7910341595
2502,146421.8721429329
2503,112418.63917002734
2504,186290.42544841024
2505,219720.54980904429
2506,256864.6160491103
2507,312205.67459190974
2508,257424.4434765613
2509,230981.07247668286
2510,240617.83961132893
2511,191747.1045776492
2512,207030.6025617429
2513,210162.8390495654
2514,222759.92869584844
2515,145587.2424133366
2516,152610.50531923704
2517,134577.46187905266
2518,139059.40806382633
2519,212916.802314283
2520,200855.22087135832
2521,197291.40125816155
2522,208926.38299797542
2523,130808.39699025295
2524,141387.43085802748
2525,142792.72568434587
2526,139627.22013163916
2527,124224.82432726129
2528,129113.80504663118
2529,129266.91065740053
2530,116711.03139165955
2531,240271.43648683402
2532,221203.1949072082
2533,199654.17784956933
2534,245512.18159898673
2535,278891.8675887364
2536,226521.7159631139
2537,220290.26398704402
2538,187830.91646158294
2539,189581.89405735437
2540,177022.71759893888
2541,190159.40484398077
2542,173874.85202374926
2543,128679.6343864128
2544,134436.2547453035
2545,132246.74934930855
2546,144068.84121787353
2547,138125.29457507035
2548,152507.9426843245
2549,157134.18307220642
2550,414200.07969988417
2551,140614.06771927682
2552,123164.79004607246
2553,104235.60646141312
2554,124767.88596675686
2555,118372.87681946388
2556,119586.44947336803
2557,123546.07577738147
2558,150291.68756519817
2559,143400.13642885827
2560,128571.88442689896
2561,135059.11189406397
2562,137444.76129801446
2563,143444.39637897958
2564,176322.5532666817
2565,137356.73825351748
2566,153512.12787839465
2567,129799.98144550757
2568,180674.68975089936
2569,184121.77163708536
2570,130847.50907391317
2571,180187.6946339045
2572,182055.37884452048
2573,220123.50242397375
2574,280924.6362210439
2575,127544.2753622179
2576,142151.3756778697
2577,154397.6698897459
2578,111510.69730816798
2579,103047.09758007867
2580,137963.97641295922
2581,135224.58800381474
2582,122546.14229952238
2583,278539.9468853048
2584,154408.92334916283
2585,197973.2879796826
2586,202923.0089106284
2587,208124.17297111623
2588,146078.8900071453
2589,139213.49681744294
2590,225520.36556527085
2591,196874.21363605393
2592,225112.2465542487
2593,247300.26565869275
2594,176712.35004494607
2595,212028.02659357674
2596,329518.8033300373
2597,188668.75508383667
2598,256772.6703554052
2599,331354.0863028873
2600,165975.97879241811
2601,143694.9562006076
2602,102329.15623249309
2603,105683.86196113474
2604,99465.29787572667
2605,102325.5816733675
2606,140670.44467698227
2607,163038.9319729654
2608,180892.83598785766
2609,156485.32118911383
2610,115602.90625564154
2611,149979.76771972416
2612,144772.50371536022
2613,125014.21877728053
2614,125390.89356083136
2615,151422.06202069388
2616,134617.8955949864
2617,173441.65971109224
2618,173401.53955525858
2619,212099.68067287724
2620,177753.063656711
2621,180175.10503864512
2622,179142.9645967691
2623,259573.45634690294
2624,264072.59217104473
2625,293075.9923010948
2626,162991.16369601418
2627,194409.05519730304
2628,377855.50446460926
2629,473747.5131344219
2630,331782.7377363485
2631,413503.3023625848
2632,364748.12918650935
2633,291447.3489308855
2634,374413.0922446836
2635,146861.4746158299
2636,189489.182114079
2637,174053.22046815784
2638,233491.65220984348
2639,180124.3535971514
2640,149560.56734409783
2641,119571.49775948493
2642,192978.84865715323
2643,122264.70325062927
2644,135555.14211296875
2645,111454.70497481406
2646,110934.70343832044
2647,111960.75214399859
2648,147109.27475192898
2649,140570.94466517743
2650,150493.71904163668
2651,160879.82289438407
2652,411956.9461487299
2653,261427.20019851613
2654,250997.94600380218
2655,371549.1209248302
2656,319823.70570785855
2657,301725.4027540549
2658,264367.12650917773
2659,292029.7465487564
2660,320691.428550435
2661,334006.23073645076
2662,355519.83185873675
2663,282372.8110073875
2664,269850.48985184164
2665,314964.35395643546
2666,278168.618036075
2667,175419.44752148195
2668,191421.52062177475
2669,177372.72532861185
2670,284773.1184274269
2671,190519.07136143965
2672,192941.99163481357
2673,209797.87160345304
2674,208061.28647060136
2675,181624.35973484942
2676,194523.22282960432
2677,188479.64223341286
2678,259726.57658986645
2679,282548.0637612311
2680,280610.2073120822
2681,371526.860627995
2682,320763.594257165
2683,480814.3167583232
2684,301001.5304734362
2685,323413.7270102911
2686,259021.7900565201
2687,311971.23107052286
2688,241753.86299555402
2689,215955.09484347687
2690,438286.0446105848
2691,185114.84255858388
2692,133818.0144302193
2693,199054.681218411
2694,133843.70682727513
2695,196456.72374505716
2696,192399.64432950993
2697,185753.8752039645
2698,191159.46077571556
2699,181909.10323110156
2700,173166.06497872437
2701,151563.0211724043
2702,129914.10105107336
2703,154467.44919763776
2704,139557.56688350064
2705,129030.76531567771
2706,122386.1804876589
2707,128983.93919557847
2708,133201.1050744175
2709,109613.2807457586
2710,125277.07531564901
2711,274511.4911931576
2712,351831.5018745908
2713,177499.70335838184
2714,168412.63580531508
2715,175767.30487711693
2716,171496.36363656228
2717,186378.9234732521
2718,241189.9996505218
2719,149184.89996675312
2720,167538.64770650404
2721,140468.6055143711
2722,156041.18809054635
2723,139785.70745947873
2724,125319.71854476152
2725,131856.98262009912
2726,141062.40209524945
2727,166280.32131097055
2728,164487.78156921588
2729,153097.7599318145
2730,139870.53683106008
2731,123350.75538784308
2732,124444.08619488718
2733,160966.7685290396
2734,145433.96393732989
2735,137110.98364380124
